Original_row_number,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,Municipality
216,42,582,1,3,1,28,1,11,3,49920,RAMP B',<Null>,SR 0028 SB',SR 28 N.B. OVER RAMP B',99.99,4.075,1,20028,0,40284111,79580463,0,3,1,1,12,1963,2,1,33877,2022,5,11,0,17,0,1,1,1,1,5,N,0,0,A,1,1,1,4,0,0,1,0,10.9,9.1,9.8,0.2,0.2,10.9,12,99.99,H,6.63,H,3,11,6,6,6,N,N,1,41.7,1,25.4,6,4,8,5,N,8,<Null>,<Null>,10,420,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2012,1,3,0,0,8,0,<Null>,Y,N,32202,2032,0,N,42,F,6,117.6,Millvale Borough
217,42,583,1,3,1,28,3,11,3,49920,(4009) RP B & BRIDGE ST',<Null>,SR 0028 SB',70 S.B.O/RP.B & BRIDGE ST',99.99,4.067,1,20028,0,40283808,79580832,0,3,1,1,12,1963,2,15,25375,2022,5,8.5,0,99,0,1,1,1,1,5,N,0,0,A,1,1,3,2,3,2,1,3,8.8,30.5,83.8,0.2,0.2,8.8,9.9,99.99,H,4.34,H,0.3,0,7,7,7,N,N,1,53.5,1,31.8,7,4,3,5,N,8,35,2,84,420,24,N,N,N,<Null>,<Null>,<Null>,15,100,197,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2012,1,1,0,1,8,0,<Null>,Y,N,34484,2032,0,N,42,G,7,829.62,Millvale Borough
218,42,584,1,3,1,28,0,11,3,49920,SR 8046 RAMP A',<Null>,SR 28 NB-SB',MILLVALE OVER RAMP A',99.99,4.075,1,20028,0,40284291,79580217,0,3,1,1,12,1963,4,1,59252,2022,5,22.3,3,41,1,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,10.9,17.1,18.3,0.2,0.2,22.3,23.4,99.99,H,4.34,H,1.1,3.2,7,7,7,N,N,1,99.9,1,60.8,7,9,3,5,N,8,<Null>,<Null>,18,420,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,2012,1,1,0,1,8,0,<Null>,Y,N,66686,2032,0,N,42,G,7,428.22,Millvale Borough
219,42,594,1,3,1,28,3,11,3,24160,SR 1001 BUTLER ST.',<Null>,SR 0028 SB',RT 0028 OVER BUTLER ST',99.99,6.198,1,20028,0,40293180,79570149,3,3,1,1,12,1960,2,2,24754,2022,5,12.2,0,99,0,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,4,0,12.2,36.6,119.5,0.1,0.1,12.2,13.3,99.99,H,4.34,H,4,0,7,7,7,N,N,1,67.1,1,40.8,7,7,5,5,N,8,<Null>,<Null>,119,420,24,Y24,N,N,420,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2005,1,1,0,1,7,0,<Null>,Y,N,33638,2032,0,N,42,G,7,1589.35,Etna Borough
220,42,598,1,3,1,28,1,11,3,24160,SR.8 NB/SB N.MAIN RR SP.',<Null>,SR 28 NB',@ ETNA INTERCHANGE',99.99,7.427,1,20028,0,40294493,79562137,0,3,1,1,12,1960,2,8,30912,2022,A,8.2,0,99,0,1,1,1,1,5,0,0,0,A,1,8,3,2,4,2,1,10,7.3,36,267,0.1,0.1,7.3,10.8,99.99,H,5.12,H,99.9,99.9,8,8,8,8,N,3,76.2,3,59,8,2,9,5,9,8,<Null>,<Null>,267,420,24,N,N,N,<Null>,<Null>,<Null>,74,217,994,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2009,1,1,0,1,15,1,<Null>,Y,8,25741,2032,0,N,42,G,8,2883.6,Sharpsburg Borough
221,42,599,1,3,1,28,3,11,3,24160,RT 8 NB/SB  RT 8 RMPS',<Null>,SR 28 SB',ETNA INTERCHANGE SB',99.99,7.388,1,20028,0,40294615,79562172,0,3,1,1,12,1960,1,48,30704,2022,9,9.8,0,99,1,1,1,1,1,5,0,0,0,A,1,8,4,2,3,2,11,1,5.5,31.1,318.8,0.2,0.2,9.8,10.6,99.99,H,4.47,H,0.6,0,6,8,7,8,N,1,74.4,1,44.5,7,4,3,5,9,8,<Null>,<Null>,319,420,24,Y24,N,N,420,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2001,1,1,0,1,7,1,<Null>,Y,8,27086,2032,0,N,42,F,6,3379.28,Sharpsburg Borough
222,42,600,1,3,1,28,1,11,3,69776,SR 1007-RAVINE ST.',<Null>,SR 0028 SH',SHARPSBURG NB O/RAVINE ST',99.99,7.746,1,20028,0,40294925,79560795,6,3,1,1,12,1963,2,2,30912,2022,5,16.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,16.2,13.1,36.9,0,0,16.2,16.8,99.99,H,6.93,H,0.6,0,8,7,6,N,N,1,91.6,1,55.3,6,9,3,5,N,8,35,1,45,621,24,N,N,N,<Null>,<Null>,<Null>,23,68,313,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2009,1,1,0,1,15,1,<Null>,Y,N,25741,2032,0,N,42,F,6,619.92,Sharpsburg Borough
223,42,603,1,3,1,28,3,11,3,69776,RAVINE ST',<Null>,ALLEGHENY VAL EXPY',1.0 MI W OF HIGHLAND PK',99.99,7.725,1,20028,0,40295003,79560726,6,3,1,1,12,1963,3,2,30704,2022,5,15.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,14.6,18.9,47.5,0.2,0.2,15.2,16.1,99.99,H,10.67,H,2,0,7,7,6,N,N,1,99.9,1,62.6,6,4,4,5,N,8,<Null>,<Null>,48,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2000,1,1,0,1,7,1,<Null>,Y,N,27086,2032,0,N,42,F,6,764.75,Sharpsburg Borough
224,42,605,1,3,1,28,1,11,3,69776,KITTANNING PIKE CREEK',<Null>,SR 28 NB',3/4 MI.WEST OF HIGH.PARK',99.99,8.719,1,20028,0,40295048,79553030,16,3,1,1,12,1963,2,2,30912,2022,5,11,1,20,0,0,1,1,1,5,0,0,0,A,1,6,3,2,3,2,4,2,11,29.3,159.1,0.2,0.2,11,12.2,99.99,H,10.67,H,3.7,0,7,7,7,5,N,1,82.6,1,49.9,7,5,8,5,9,8,35,2,159,621,24,N,N,N,<Null>,<Null>,<Null>,72,211,969,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,1977,1,3,0,1,15,1,<Null>,Y,8,25741,2032,0,N,42,G,7,1941.02,O Hara Township
225,42,607,1,3,1,28,3,11,3,69776,KITTANNING PIKE SEITZ RU',<Null>,SR 28 SB',RT 28 SB OVER KITTANNING',99.99,8.732,1,20028,0,40295117,79553107,16,3,1,1,12,1963,2,2,30704,2022,5,11,1,20,0,1,1,1,1,5,0,0,0,A,1,6,5,2,0,0,6,0,11.1,29.9,173.7,0.2,0.2,11.1,11.9,99.99,H,12.19,H,1.7,0,7,7,7,5,N,1,99.9,1,18.1,4,5,4,5,9,8,35,2,174,621,24,N,N,N,<Null>,<Null>,<Null>,65,192,879,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2001,1,5,0,1,7,1,<Null>,Y,5,27086,2032,0,N,42,G,7,2067.03,O Hara Township
226,42,610,1,3,1,28,1,11,3,69776,SCOUT RESERVATION ROAD',<Null>,SR 0028 SH',N.B. @ SCOUT RESERVATION',99.99,9.54,1,20028,0,40294497,79544216,16,3,1,1,12,1963,2,2,30912,2022,A,15.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,15.2,27.4,28.7,0,0,15.2,16.5,99.99,H,5.08,H,2,0,8,7,7,N,N,3,91.6,3,70.8,7,9,4,5,N,7,35,1,29,418,48,N,N,N,<Null>,<Null>,<Null>,28,81,372,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2009,1,1,0,1,15,1,<Null>,Y,N,25741,2032,0,N,42,G,7,473.55,O Hara Township
227,42,612,1,3,1,28,3,11,3,69776,SCOUT RESERVATION ROAD',<Null>,00 0028 S.B.',SHARPSBURG O/SCOUT RES.RD',99.99,9.476,1,20028,0,40294644,79544614,16,3,1,1,12,1963,2,2,30704,2022,5,11.3,0,9,0,1,1,1,1,5,N,0,0,A,1,1,6,6,0,0,3,0,11.1,15.5,48.2,0.2,0.2,11.1,11.9,99.99,H,12.19,H,2,0,7,8,7,N,N,3,65.3,3,49.9,7,5,4,5,N,8,<Null>,<Null>,49,418,48,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2001,1,1,0,1,7,1,<Null>,Y,N,27086,2032,0,N,42,G,7,573.58,O Hara Township
228,42,614,1,3,1,28,1,11,3,3320,CENTER AVE.',<Null>,SR 0028 NB',ASPINWALL OVER CENTER AVE',99.99,10.263,1,20028,0,40293855,79541302,2,3,1,1,12,1965,2,2,31074,2022,5,11,0,10,0,1,1,1,1,5,N,0,0,A,1,1,1,7,0,0,1,0,10.4,15.2,17.7,0.6,0.2,10.4,11.9,99.99,H,5.97,H,3.7,0,7,7,7,N,N,1,49,1,32.7,7,4,8,5,N,8,35,2,18,621,24,N,N,N,<Null>,<Null>,<Null>,12,36,163,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,0,N,3,0,0,6,1,<Null>,Y,N,27659,2032,0,N,42,G,7,210.63,Aspinwall Borough
229,42,615,1,3,1,28,1,11,3,3320,LEXINGTON & DELAFIELD',<Null>,SR 28 NB',O/DELAFIELD & LEXINGTON',99.99,10.263,1,20028,0,40293000,79540000,2,3,1,1,12,1965,2,8,31074,2022,5,10.7,0,99,0,1,1,1,1,5,N,0,0,A,1,1,6,6,0,0,5,0,10.4,22.9,95.4,0.2,0.2,10.7,11.9,99.99,H,5.46,H,0.3,0,6,5,6,N,N,1,46.3,1,32.7,5,4,3,5,N,8,35,2,105,621,24,N,N,N,<Null>,<Null>,<Null>,30,87,399,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,1995,1,1,0,0,6,1,<Null>,Y,N,27659,2032,0,N,42,F,5,1135.26,Aspinwall Borough
230,42,617,1,3,1,28,3,11,3,3320,CENTER AVE',<Null>,SR 0028 SB',ASPINWALL OVER CENTER AVE',99.99,10.383,1,20028,0,40293941,79541417,2,3,1,1,12,1965,2,2,28188,2022,5,11,0,5,0,1,0,0,1,5,N,0,0,A,1,1,1,7,0,0,1,0,10.4,15.2,17.7,0.6,0.2,10.4,11.9,99.99,H,4.65,H,3.7,0,7,7,7,N,N,1,49,1,32.7,7,4,6,5,N,8,35,1,18,621,24,N,N,N,<Null>,<Null>,<Null>,12,36,165,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,0,N,3,0,0,6,1,<Null>,Y,N,27607,2032,0,N,42,G,7,210.63,Aspinwall Borough
231,42,618,1,3,1,28,3,11,3,3320,DELAFIELD RD.-LEXINGTON',<Null>,SR 28 SB',O/DELAFLD.RD.-LXGTN.AVE.',99.99,11.211,1,20028,0,40293000,79540000,2,3,1,1,12,1965,2,8,31512,2022,A,9.8,0,99,0,1,1,1,1,5,N,0,0,A,1,1,5,6,0,0,5,0,8.5,22.9,95.7,0.2,0.2,9.9,11,99.99,H,4.42,H,0.3,0,7,5,6,N,N,1,40.8,1,24.5,5,4,3,5,N,8,<Null>,<Null>,106,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,1995,1,1,0,0,13,1,<Null>,Y,N,36029,2032,0,N,42,F,5,1052.7,Aspinwall Borough
232,42,619,1,3,1,28,1,11,3,56384,FOX CHAPEL ROAD',<Null>,SR 0028 NB',AT ASPINWL.MAINT.SHED',99.99,12.022,1,20028,0,40291200,79530000,2,3,1,1,12,1965,2,3,25362,2022,5,10.4,0,30,0,1,1,1,1,5,N,0,0,A,1,1,5,5,5,6,1,2,10.8,18.9,39.3,0.2,0.2,10.8,11.9,99.99,H,5.39,H,0.9,0,6,6,6,N,N,1,99.9,1,68.9,6,4,3,5,N,8,35,2,40,621,24,N,N,N,<Null>,<Null>,<Null>,8,25,107,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,1984,1,1,0,1,6,1,<Null>,Y,N,30905,2032,0,N,42,F,6,467.67,O Hara Township
233,42,620,1,3,1,28,1,11,3,56384,S.OAKHILL DR.& SQUAW RUN',<Null>,FREEPORT RD',AT BLAWNOX INTERCHANGE',99.99,12.022,1,20028,0,40292645,79524848,2,3,1,1,12,1965,2,2,25362,2022,5,10.4,0,13,0,1,1,1,1,5,0,0,0,A,1,6,3,2,0,0,3,0,10.8,24.7,68.6,0.2,0.2,10.8,11.9,99.99,H,4.37,H,1.4,0,7,5,5,7,N,1,76.2,1,45.4,5,4,4,5,9,8,35,2,69,621,24,N,N,N,<Null>,<Null>,<Null>,35,103,473,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,1984,1,1,0,1,6,1,<Null>,Y,8,30905,2032,0,N,42,F,5,816.34,O Hara Township
234,42,621,1,3,1,28,3,11,3,56384,FOX CHAPEL ROAD',<Null>,SR 0028 SB',AT PADOT ASPNWL. SHED',99.99,12.062,1,20028,0,40292714,79525868,0,3,1,1,12,1965,3,3,25581,2022,5,14.3,0,30,0,1,1,1,1,5,N,0,0,A,1,1,5,5,5,6,1,2,14.5,18.9,39.6,0.2,0.2,14.5,15.5,99.99,H,4.5,H,0.9,0,5,5,5,N,N,1,97.1,1,58.1,5,4,3,5,N,8,<Null>,<Null>,40,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,2001,1,1,0,1,5,1,<Null>,Y,N,32017,2032,0,N,42,F,5,613.8,O Hara Township
235,42,622,1,3,1,28,3,11,3,56384,S.OAKHILL DR.& SQUAW RUN',<Null>,FREEPORT RD',600N.OF FOX CHAPEL RD.',99.99,12.062,1,20028,0,40292717,79525019,1,3,1,1,12,1965,3,2,25581,2022,5,14.3,1,13,0,1,1,1,1,5,0,0,0,A,1,6,3,2,0,0,3,0,14.5,25.3,70.1,0.2,0.2,14.5,15.5,99.99,H,4.58,H,1.2,0,5,6,6,7,N,1,80.7,1,48.1,6,4,4,5,9,8,<Null>,<Null>,70,621,24,N,N,Y06,<Null>,<Null>,621,0,0,0,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2001,1,1,0,1,5,1,<Null>,Y,8,32017,2032,0,N,42,F,5,1086.55,O Hara Township
236,42,624,1,3,1,0,0,11,3,56384,SR 0028 NB SB',<Null>,ALPHA DR',TWP.RD 503 OVER SR 0028',99.99,0,0,<Null>,<Null>,40293000,79523000,0,3,1,1,19,1970,4,10,2359,2021,5,13.4,0,0,0,1,1,1,0,5,N,0,0,A,5,1,5,2,0,0,4,0,13.4,23.8,76.2,1.5,0.5,13.4,16.2,99.99,H,4.57,H,12.3,25,8,7,7,N,N,1,65.3,1,11.8,3,2,4,5,N,8,35,1,76,121,24,N,N,N,<Null>,<Null>,<Null>,112,331,1517,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2015,1,1,0,1,10,0,<Null>,Y,N,2716,2032,0,N,42,G,7,1234.44,O Hara Township
237,42,625,1,3,1,28,1,11,3,56384,GAMMA DRIVE (TWP RD 505)',<Null>,SR 0028 SB',R.I.D.C. INTERCHANGE',99.99,13.948,1,20028,0,40300389,79514441,1,3,1,1,12,1970,2,4,19394,2020,5,15.5,1,35,0,1,0,0,1,5,N,0,0,A,1,1,5,2,0,0,3,0,15.6,25.6,53.3,0.2,0.2,15.6,16.9,99.99,H,4.57,H,99.9,0,6,6,6,N,N,1,63.5,1,24.5,6,9,6,5,N,8,<Null>,<Null>,53,621,24,N,N,N,<Null>,<Null>,<Null>,38,111,508,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2001,1,3,0,0,12,1,<Null>,Y,N,21180,2032,0,N,42,F,6,900.77,O Hara Township
238,42,626,1,3,1,28,3,11,3,56384,GAMMA DRIVE (TWP RD 505)',<Null>,SR 0028 SH',RIDC INTERCHANGE',99.99,13.916,1,20028,0,40300400,79514555,2,3,1,1,12,1970,2,4,19576,2020,5,12.8,1,39,0,1,0,0,1,5,N,0,0,A,1,1,5,2,0,0,3,0,12.1,27.7,57,0.2,0.2,12,13.2,99.99,H,4.82,H,99.9,0,6,6,6,N,N,1,81.6,1,30.8,6,6,7,5,N,8,<Null>,<Null>,57,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2001,1,9,0,0,13,1,<Null>,Y,N,20362,2032,0,N,42,F,6,752.4,O Hara Township
239,42,627,1,3,1,28,1,11,3,56384,POWERS RUN ROAD SR 1009',<Null>,SR 0028 NB',1037 NB OVER LR 02146',99.99,15.768,1,20028,0,40303323,79511936,1,3,1,1,12,1970,2,2,19394,2020,5,12.2,1,36,0,0,0,1,1,5,N,0,0,A,1,1,5,2,0,0,3,0,11.7,25,73.8,0.2,0.2,11.7,13,99.99,H,7.34,H,2.7,0,6,5,6,N,N,1,79.8,1,24.5,5,6,4,5,N,8,<Null>,<Null>,74,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2001,1,9,0,0,12,1,<Null>,Y,N,21180,2032,0,N,42,F,5,959.4,O Hara Township
240,42,628,1,3,1,28,3,11,3,56384,POWERS RUN ROAD SR 1009',<Null>,SR 0028 SB',1037 SB OVER LR 02146',99.99,15.755,1,20028,0,40303449,79511954,1,3,1,1,12,1970,2,2,19576,2020,5,15.2,1,28,0,0,0,0,1,5,N,0,0,A,1,1,5,2,0,0,3,0,15.2,18.9,55.5,0.2,0.2,15.4,16.6,99.99,H,4.44,H,2.1,0,6,5,5,N,N,1,82.6,1,24.5,5,9,4,5,N,7,<Null>,<Null>,55,621,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2001,1,9,0,0,13,1,<Null>,Y,N,20362,2032,0,N,42,F,5,921.3,O Hara Township
241,42,629,1,3,1,28,1,11,3,32624,COAL CO RD & BARGE BASIN',<Null>,SR 0028 NB',BARGE BASIN',99.99,18.137,1,20028,0,40320000,79510000,1,3,1,1,12,1971,2,4,19394,2020,5,12.2,1,99,0,0,1,0,1,5,0,0,0,A,1,6,4,3,4,2,3,3,9,93.3,331.3,0.2,0.2,9,10.2,99.99,H,6.45,H,99.9,0,6,6,6,7,N,1,47.2,1,28.1,6,4,9,5,9,8,35,2,0,420,24,Y24,Y60,N,420,821,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2004,1,3,0,1,12,1,<Null>,Y,8,21180,2032,0,N,42,F,6,3379.26,Harmar Township
242,42,630,1,3,1,28,1,11,3,32624,GUYS RUN ROAD (SR 1011)',<Null>,ALLEGHENY VAL EXPY',2.3 MI NE OF GAMMA DR',99.99,18.137,1,20028,0,40320000,79503000,2,3,1,1,12,1971,2,2,19394,2020,5,11.9,1,10,0,0,1,1,1,5,N,0,0,A,1,1,5,6,0,0,3,0,12.5,16.8,43.6,0.2,0.2,12.5,13.3,99.99,H,7.03,H,2.7,0,6,5,6,N,N,1,75.3,1,36.3,5,7,5,5,N,8,35,1,44,420,24,N,N,N,<Null>,<Null>,<Null>,45,131,602,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2008,1,3,0,1,12,1,<Null>,Y,N,21180,2032,0,N,42,F,5,579.88,Harmar Township
243,42,631,1,3,1,28,3,11,3,32624,COAL CO RD & BARGE BASIN',<Null>,SR 0028 SB',BARGE BASIN',99.99,18.303,1,20028,0,40315936,79505147,1,3,1,1,12,1971,2,4,19576,2020,5,12.2,1,99,0,0,1,0,1,5,0,0,0,A,1,6,4,3,4,2,3,3,9,93.3,302.4,0.2,0.2,9,10.2,99.99,H,6.45,H,0,0,6,6,6,7,N,1,48.1,1,29,6,4,3,5,9,8,35,1,305,420,24,Y24,Y60,N,420,821,<Null>,126,371,1700,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2004,1,3,N,1,13,1,<Null>,Y,8,20362,2032,0,N,42,F,6,3084.48,Harmar Township
244,42,632,1,3,1,28,3,11,3,32624,GUYS RUN ROAD (SR 1011)',<Null>,ALLEGHENY VAL EXPY',0.7 MI SW OF SR 0910',99.99,18.303,1,20028,0,40320523,79504529,2,3,1,1,12,1971,2,2,19576,2020,5,11.9,1,10,0,0,1,1,1,5,N,0,0,A,1,1,5,6,0,0,3,0,12.5,16.8,43.6,0.2,0.2,12.5,13.3,99.99,H,7.21,H,2.7,0,6,6,7,N,N,1,76.2,1,45.4,6,7,5,5,N,8,35,1,44,420,24,N,N,N,<Null>,<Null>,<Null>,45,131,602,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2008,1,3,0,0,13,1,<Null>,Y,N,20362,2032,0,N,42,F,6,579.88,Harmar Township
245,42,633,1,3,1,28,1,11,3,32624,DEER CREEK',<Null>,SR 0028 NB',NEAR HARMARVILLE INT.',99.99,19.216,1,20028,0,40321651,79503386,1,3,1,1,12,1972,3,0,19394,2020,5,13.4,1,17,0,1,1,1,1,5,0,0,0,A,1,5,5,6,0,0,3,0,14.6,22.9,53.6,0.2,0.2,14.6,15.4,99.99,N,0,N,0,0,5,5,6,7,N,1,59.9,1,28.1,5,4,N,5,9,8,35,1,54,420,24,N,N,N,<Null>,<Null>,<Null>,48,141,648,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2008,1,3,0,1,12,1,<Null>,Y,8,21180,2032,0,N,42,F,5,825.44,Harmar Township
246,42,634,1,3,1,28,1,11,3,32624,LR 679-SR 910',<Null>,SR 0028 NB',HARMARVILLE INTERCHANGE',99.99,19.216,1,20028,0,40322512,79502666,2,3,1,1,12,1970,2,8,19866,2022,5,13.4,1,45,0,1,1,1,1,5,N,0,0,A,1,1,3,2,3,2,1,2,12,33.5,57.9,0.2,0.2,12,13.2,99.99,H,4.57,H,29.5,99.9,6,6,6,N,N,1,59,1,35.4,6,6,6,5,N,8,<Null>,<Null>,68,420,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,2008,1,3,0,1,7,1,<Null>,Y,N,14932,2032,0,N,42,F,6,764.28,Harmar Township
247,42,635,1,3,1,28,3,11,3,32624,DEER CREEK',<Null>,SR 0028 SB',NEAR HARMARVILLE INTERCH',99.99,19.18,1,20028,0,40321716,79503435,1,3,1,1,12,1970,2,0,19576,2020,5,12.8,1,30,0,1,1,1,1,5,0,0,0,A,1,5,5,6,0,0,3,0,11.9,22.9,53.6,0.2,0.2,11.9,13.2,99.99,N,0,N,0,0,6,5,6,6,N,1,50.8,1,29,5,6,N,5,9,8,35,1,63,420,24,N,N,N,<Null>,<Null>,<Null>,96,281,1290,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2008,1,3,0,1,13,1,<Null>,Y,8,20362,2032,0,N,42,F,5,707.52,Harmar Township
248,42,636,1,3,1,28,3,11,3,32624,RT 0910 EB WB',<Null>,SR 0028 SB',HARMARVILLE INTERCHANGE',99.99,19.18,1,20028,0,40322629,79502666,2,3,1,1,12,1970,2,8,19576,2020,5,14.9,1,45,0,0,1,1,1,5,N,0,0,A,1,1,3,2,3,2,1,2,12,33.2,57.9,0.2,0.2,12,13.2,99.99,H,5.08,H,2.7,99.9,5,6,6,N,N,1,59.9,1,35.4,6,6,4,5,N,8,36,1,68,420,24,N,N,N,<Null>,<Null>,<Null>,33,96,442,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,2008,1,3,0,0,13,1,<Null>,Y,N,20362,2032,0,N,42,F,5,764.28,Harmar Township
